essay_id,prediction_id,essay_set,rater1,rater2,combined,winner
14699,17699,5,3,3,3,3
14700,17700,5,2,2,2,3
14701,17701,5,1,1,1,1
14702,17702,5,3,3,3,3
14703,17703,5,4,4,4,4
14704,17704,5,3,4,4,4
14705,17705,5,3,3,3,3
14706,17706,5,2,2,2,2
14707,17707,5,1,1,1,0
14708,17708,5,0,1,1,1
14709,17709,5,1,1,1,1
14710,17710,5,1,2,2,2
14711,17711,5,2,2,2,2
14712,17712,5,3,2,3,3
14713,17713,5,3,3,3,3
14714,17714,5,1,0,1,1
14715,17715,5,3,3,3,3
14716,17716,5,2,3,3,3
14717,17717,5,2,2,2,1
14718,17718,5,3,4,4,3
14719,17719,5,3,3,3,3
14720,17720,5,2,1,2,2
14721,17721,5,1,1,1,1
14722,17722,5,2,3,3,3
14723,17723,5,2,1,2,2
14724,17724,5,3,2,3,3
14725,17725,5,2,2,2,2
14726,17726,5,4,3,4,4
14727,17727,5,0,1,1,1
14728,17728,5,3,3,3,3
14729,17729,5,2,2,2,2
14730,17730,5,1,1,1,2
14731,17731,5,3,4,4,4
14732,17732,5,2,3,3,2
14733,17733,5,1,2,2,2
14734,17734,5,4,4,4,4
14735,17735,5,1,2,2,2
14736,17736,5,1,1,1,1
14737,17737,5,1,1,1,1
14738,17738,5,2,2,2,2
14739,17739,5,2,2,2,2
14740,17740,5,2,3,3,3
14741,17741,5,2,2,2,1
14742,17742,5,0,0,0,1
14743,17743,5,3,3,3,3
14744,17744,5,1,1,1,1
14745,17745,5,1,1,1,1
14746,17746,5,4,3,4,4
14747,17747,5,4,3,4,4
14748,17748,5,1,2,2,2
14749,17749,5,3,3,3,3
14750,17750,5,3,3,3,3
14751,17751,5,2,2,2,2
14752,17752,5,3,4,4,4
14753,17753,5,2,3,3,3
14754,17754,5,3,3,3,3
14755,17755,5,3,3,3,4
14756,17756,5,1,1,1,1
14757,17757,5,2,2,2,2
14758,17758,5,2,2,2,2
14759,17759,5,1,1,1,1
14760,17760,5,3,3,3,3
14761,17761,5,3,2,3,3
14762,17762,5,2,3,3,3
14763,17763,5,1,0,1,2
14764,17764,5,2,3,3,3
14765,17765,5,3,2,3,3
14766,17766,5,2,2,2,2
14767,17767,5,2,2,2,2
14768,17768,5,2,3,3,3
14769,17769,5,2,2,2,2
14770,17770,5,3,2,3,3
14771,17771,5,3,3,3,4
14772,17772,5,2,3,3,3
14773,17773,5,3,3,3,4
14774,17774,5,2,0,2,1
14775,17775,5,2,3,3,3
14776,17776,5,3,3,3,3
14777,17777,5,3,3,3,4
14778,17778,5,3,3,4,4
14779,17779,5,2,1,2,2
14780,17780,5,1,1,1,2
14781,17781,5,2,2,2,2
14782,17782,5,3,3,3,4
14783,17783,5,2,1,2,2
14784,17784,5,1,1,1,1
14785,17785,5,2,2,2,2
14786,17786,5,2,3,3,3
14787,17787,5,2,3,3,3
14788,17788,5,3,2,3,2
14789,17789,5,2,1,2,1
14790,17790,5,2,3,2,2
14791,17791,5,1,1,1,2
14792,17792,5,1,1,1,2
14793,17793,5,2,2,2,2
14794,17794,5,2,1,2,2
14795,17795,5,3,2,3,2
14796,17796,5,4,4,4,3
14797,17797,5,1,1,1,1
14798,17798,5,2,2,2,2
14799,17799,5,2,2,2,2
14800,17800,5,1,1,1,0
14801,17801,5,2,3,3,3
14802,17802,5,1,3,2,2
14803,17803,5,3,2,3,2
14804,17804,5,4,3,4,4
14805,17805,5,4,3,4,4
14806,17806,5,2,2,2,2
14807,17807,5,3,3,3,3
14808,17808,5,2,2,2,2
14809,17809,5,2,2,2,2
14810,17810,5,1,1,1,1
14811,17811,5,3,3,3,3
14812,17812,5,3,2,3,3
14813,17813,5,2,2,2,2
14814,17814,5,1,1,1,1
14815,17815,5,2,2,2,3
14816,17816,5,2,2,2,3
14817,17817,5,4,4,4,4
14818,17818,5,2,3,3,3
14819,17819,5,3,3,3,4
14820,17820,5,2,3,3,3
14821,17821,5,4,4,4,4
14822,17822,5,3,2,3,3
14823,17823,5,1,2,2,2
14824,17824,5,2,2,2,2
14825,17825,5,1,2,2,1
14826,17826,5,2,2,2,2
14827,17827,5,1,0,1,1
14828,17828,5,3,2,3,3
14829,17829,5,3,2,3,4
14830,17830,5,2,2,2,1
14831,17831,5,2,2,2,2
14832,17832,5,2,3,3,2
14833,17833,5,1,1,1,2
17234,20234,6,3,4,4,3
17235,20235,6,3,3,3,3
17236,20236,6,3,4,4,4
17237,20237,6,4,3,4,4
17238,20238,6,2,2,2,3
17239,20239,6,4,4,4,4
17240,20240,6,3,3,3,3
17241,20241,6,4,3,4,3
17242,20242,6,2,1,2,1
17243,20243,6,3,2,3,3
17244,20244,6,2,2,2,2
17245,20245,6,2,3,3,3
17246,20246,6,3,4,4,4
17247,20247,6,3,2,3,3
17248,20248,6,3,2,3,2
17249,20249,6,4,3,4,4
17250,20250,6,3,4,4,4
17251,20251,6,3,3,3,2
17252,20252,6,2,2,2,2
17253,20253,6,2,2,2,2
17254,20254,6,2,2,2,2
17255,20255,6,3,3,3,3
17256,20256,6,1,1,1,2
17257,20257,6,2,2,2,2
17258,20258,6,3,3,3,4
17259,20259,6,3,3,3,4
17260,20260,6,4,4,4,4
17261,20261,6,2,3,3,3
17262,20262,6,2,2,2,2
17263,20263,6,3,3,3,3
17264,20264,6,3,3,3,3
17265,20265,6,3,3,3,3
17266,20266,6,3,3,3,3
17267,20267,6,0,0,0,1
17268,20268,6,1,1,1,1
17269,20269,6,2,2,2,2
17270,20270,6,3,2,3,3
17271,20271,6,3,3,3,3
17272,20272,6,2,3,3,3
17273,20273,6,4,4,4,4
17274,20274,6,3,3,3,3
17275,20275,6,2,2,2,2
17276,20276,6,3,3,3,3
17277,20277,6,2,2,2,3
17278,20278,6,3,2,3,3
17279,20279,6,3,3,3,3
17280,20280,6,3,4,4,4
17281,20281,6,3,3,3,3
17282,20282,6,3,3,3,3
17283,20283,6,2,2,2,2
17284,20284,6,4,4,4,3
17285,20285,6,0,1,1,1
17286,20286,6,3,3,3,3
17287,20287,6,3,4,4,4
17288,20288,6,4,3,4,4
17289,20289,6,2,2,2,2
17290,20290,6,3,3,3,4
17291,20291,6,3,1,2,2
17292,20292,6,2,2,2,1
17293,20293,6,2,2,2,2
17294,20294,6,2,2,2,2
17295,20295,6,3,2,3,2
17296,20296,6,3,4,4,4
17297,20297,6,3,3,3,3
17298,20298,6,3,3,3,3
17299,20299,6,3,3,3,3
17300,20300,6,2,2,2,2
17301,20301,6,2,3,3,2
17302,20302,6,3,3,3,2
17303,20303,6,2,2,2,2
17304,20304,6,1,1,1,2
17305,20305,6,2,2,2,3
17306,20306,6,3,3,3,3
17307,20307,6,1,1,1,1
17308,20308,6,2,3,3,3
17309,20309,6,3,3,3,3
17310,20310,6,2,2,2,3
17311,20311,6,2,2,2,3
17312,20312,6,2,2,2,2
17313,20313,6,4,4,4,4
17314,20314,6,2,2,2,2
17315,20315,6,3,0,0,1
17316,20316,6,3,3,3,3
17317,20317,6,3,2,3,2
17318,20318,6,3,3,3,3
17319,20319,6,3,3,3,3
17320,20320,6,3,3,3,3
17321,20321,6,4,4,4,4
17322,20322,6,3,3,3,3
17323,20323,6,2,1,2,2
17324,20324,6,3,3,3,3
17325,20325,6,2,3,3,2
17326,20326,6,3,4,4,3
17327,20327,6,3,3,3,3
17328,20328,6,3,3,3,3
17329,20329,6,3,3,3,3
17330,20330,6,2,2,2,3
17331,20331,6,2,2,2,2
17332,20332,6,1,0,1,1
17333,20333,6,3,4,3,4
17334,20334,6,4,4,4,4
17335,20335,6,3,3,3,4
17336,20336,6,3,3,3,3
17337,20337,6,3,4,4,4
17338,20338,6,3,3,3,3
17339,20339,6,3,4,4,3
17340,20340,6,2,2,2,2
17341,20341,6,2,3,3,3
17342,20342,6,1,2,2,2
17343,20343,6,3,3,3,3
17344,20344,6,2,2,2,1
17345,20345,6,3,2,3,2
17346,20346,6,0,0,0,0
17347,20347,6,2,1,1,2
17348,20348,6,4,3,4,3
17349,20349,6,2,3,3,3
17350,20350,6,2,2,2,3
17351,20351,6,3,4,4,4
17352,20352,6,0,0,0,0
17353,20353,6,3,4,4,4
17354,20354,6,1,1,1,1
17355,20355,6,3,3,3,3
17356,20356,6,1,1,1,0
17357,20357,6,2,3,3,3
17358,20358,6,3,4,4,3
17359,20359,6,1,2,2,2
17360,20360,6,1,2,2,2
17361,20361,6,4,4,4,4
17362,20362,6,2,2,2,2
17363,20363,6,1,2,2,1
17364,20364,6,1,1,1,0
17365,20365,6,3,3,3,3
17366,20366,6,3,4,4,4
17367,20367,6,2,2,2,2
17368,20368,6,4,4,4,4
17369,20369,6,2,2,2,3
17370,20370,6,3,2,3,4
17371,20371,6,2,2,2,2
17372,20372,6,0,0,0,0
17373,20373,6,3,4,4,4
17374,20374,6,3,2,3,2
17375,20375,6,0,0,0,0
17376,20376,6,3,3,3,3
17377,20377,6,1,2,2,1
17378,20378,6,0,0,0,1
17379,20379,6,1,1,1,1
17380,20380,6,3,4,4,3
17381,20381,6,3,3,3,4
17382,20382,6,3,4,4,3
17383,20383,6,3,3,3,3
17384,20384,6,3,4,4,4
17385,20385,6,3,4,4,4
17386,20386,6,2,3,3,3
17387,20387,6,2,2,2,2
17388,20388,6,3,3,3,3
17389,20389,6,3,3,3,3
17390,20390,6,1,2,2,1
17391,20391,6,1,1,1,1
17392,20392,6,2,3,3,3
17393,20393,6,4,3,4,4
17394,20394,6,3,3,3,3
17395,20395,6,4,3,4,4
17396,20396,6,2,2,2,2
17397,20397,6,3,3,3,3
17398,20398,6,2,2,2,3
17399,20399,6,0,0,0,0
17400,20400,6,3,3,3,3
17401,20401,6,3,3,3,3
17402,20402,6,1,1,1,1
17403,20403,6,3,4,4,3
17404,20404,6,3,3,3,3
17405,20405,6,2,2,2,3
17406,20406,6,2,2,2,3
17407,20407,6,4,3,4,3
17408,20408,6,3,3,3,3
17409,20409,6,3,3,3,4
17410,20410,6,3,3,3,4
17411,20411,6,2,3,3,2
17412,20412,6,3,3,3,3
17413,20413,6,3,2,3,3
17414,20414,6,3,3,3,3
17415,20415,6,1,1,1,2
17416,20416,6,3,3,3,4
17417,20417,6,4,3,4,3
17418,20418,6,4,4,4,4
17419,20419,6,2,3,3,2
17420,20420,6,1,2,2,2
17421,20421,6,3,3,4,4
17422,20422,6,2,2,2,2
17423,20423,6,2,3,3,3
17424,20424,6,3,3,3,4
17425,20425,6,1,2,2,1
17426,20426,6,3,2,3,2
17427,20427,6,2,1,2,1
17428,20428,6,3,2,3,2
17429,20429,6,3,3,3,3
17430,20430,6,3,3,3,3
17431,20431,6,3,3,3,3
17432,20432,6,0,1,1,1
17433,20433,6,2,3,3,3
17434,20434,6,3,3,3,3
17435,20435,6,3,4,4,3
17436,20436,6,1,2,1,1
17437,20437,6,2,3,3,2
17438,20438,6,3,2,3,2
17439,20439,6,3,3,2,2
17440,20440,6,2,3,3,3
17441,20441,6,1,1,1,1
17442,20442,6,4,3,4,4
17443,20443,6,3,3,3,4
17444,20444,6,2,1,2,1
17445,20445,6,0,1,1,1
17446,20446,6,1,1,1,2
17447,20447,6,3,3,3,3
17448,20448,6,2,2,2,1
17449,20449,6,2,2,2,2
17450,20450,6,0,0,0,0
17451,20451,6,3,3,3,3
17452,20452,6,3,3,3,3
17453,20453,6,2,3,3,3
17454,20454,6,3,3,3,3
17455,20455,6,3,3,3,4
17456,20456,6,3,3,3,3
17457,20457,6,2,2,2,1
17458,20458,6,2,3,3,3
17459,20459,6,2,3,3,3
17460,20460,6,2,3,3,2
17461,20461,6,2,2,2,2
17462,20462,6,3,4,4,4
17463,20463,6,3,3,3,3
17464,20464,6,2,2,2,2
17465,20465,6,1,1,1,2
17466,20466,6,3,3,3,3
17467,20467,6,3,3,3,3
17468,20468,6,4,3,4,4
17469,20469,6,1,1,1,1
17470,20470,6,3,4,4,4
17471,20471,6,4,3,4,4
17472,20472,6,2,2,2,2
17473,20473,6,1,1,1,1
17474,20474,6,2,2,2,2
17475,20475,6,2,2,2,3
17476,20476,6,2,2,2,3
17477,20477,6,2,2,2,2
17478,20478,6,1,1,1,1
17479,20479,6,0,0,0,0
17480,20480,6,2,1,2,2
17481,20481,6,1,1,1,0
17482,20482,6,2,3,2,3
17483,20483,6,3,3,3,3
17484,20484,6,3,3,3,4
17485,20485,6,3,3,3,3
17486,20486,6,4,3,3,3
17487,20487,6,4,4,4,4
17488,20488,6,2,2,2,1
17489,20489,6,2,3,3,3
17490,20490,6,3,3,3,4
17491,20491,6,3,3,3,3
17492,20492,6,2,1,2,2
17493,20493,6,3,2,3,2
17494,20494,6,2,3,3,3
17495,20495,6,4,3,4,3
17496,20496,6,3,2,3,2
17497,20497,6,2,2,2,2
17498,20498,6,2,2,2,2
17499,20499,6,3,3,3,3
17500,20500,6,3,3,3,3
17501,20501,6,3,3,3,3
17502,20502,6,3,3,3,3
17503,20503,6,3,3,3,3
17504,20504,6,3,3,3,3
17505,20505,6,4,4,4,4
17506,20506,6,1,1,1,1
17507,20507,6,2,3,3,4
17508,20508,6,0,0,0,0
17509,20509,6,2,3,3,2
17510,20510,6,2,2,2,2
17511,20511,6,3,3,3,4
17512,20512,6,2,1,2,2
17513,20513,6,3,3,3,3
17514,20514,6,3,4,4,4
17515,20515,6,2,1,2,2
17516,20516,6,3,3,3,4
17517,20517,6,3,3,3,3
17518,20518,6,4,4,4,4
17519,20519,6,3,3,3,3
17520,20520,6,3,3,3,3
17521,20521,6,2,2,2,3
17522,20522,6,3,3,3,3
17523,20523,6,4,3,4,4
17524,20524,6,3,3,3,3
17525,20525,6,1,1,1,1
17526,20526,6,3,3,3,4
17527,20527,6,3,2,3,3
17528,20528,6,1,2,2,1
17529,20529,6,2,2,2,2
17530,20530,6,2,2,2,2
17531,20531,6,3,2,3,3
17532,20532,6,3,4,4,4
17533,20533,6,1,1,1,1
17534,20534,6,3,3,3,3
17535,20535,6,3,3,3,4
17536,20536,6,2,1,1,2
17537,20537,6,3,1,2,2
17538,20538,6,2,3,2,3
17539,20539,6,3,2,3,3
17540,20540,6,3,4,4,4
17541,20541,6,3,3,3,3
17542,20542,6,3,4,4,3
17543,20543,6,3,4,4,4
17544,20544,6,2,2,2,2
17545,20545,6,1,2,2,1
17546,20546,6,3,3,3,3
17547,20547,6,2,2,2,1
17548,20548,6,3,4,4,3
17549,20549,6,3,2,3,3
17550,20550,6,3,2,3,3
17551,20551,6,3,3,3,3
17552,20552,6,2,3,3,3
17553,20553,6,2,2,2,2
17554,20554,6,2,3,3,2
17555,20555,6,3,2,3,2
17556,20556,6,3,3,3,3
17557,20557,6,1,1,1,1
17558,20558,6,3,3,3,4
17559,20559,6,4,3,4,4
17560,20560,6,4,3,4,4
17561,20561,6,3,3,3,3
17562,20562,6,3,3,3,3
17563,20563,6,4,4,4,4
17564,20564,6,3,3,3,4
17565,20565,6,4,3,4,3
17566,20566,6,1,2,2,1
17567,20567,6,2,2,2,2
17568,20568,6,4,3,3,4
17569,20569,6,3,3,3,3
17570,20570,6,2,2,2,3
17571,20571,6,3,3,3,3
17572,20572,6,3,3,3,4
17573,20573,6,2,2,2,2
17574,20574,6,2,2,2,2
17575,20575,6,4,2,3,3
17576,20576,6,1,2,2,1
17577,20577,6,1,1,1,0
17578,20578,6,2,3,3,3
17579,20579,6,3,3,3,3
17580,20580,6,2,2,2,2
17581,20581,6,3,3,3,3
17582,20582,6,2,2,2,3
17583,20583,6,2,3,3,3
17584,20584,6,3,3,3,3
17585,20585,6,2,3,3,3
17586,20586,6,2,1,2,1
17587,20587,6,2,3,3,3
17588,20588,6,0,0,0,0
17589,20589,6,2,1,2,1
17590,20590,6,4,4,4,4
17591,20591,6,2,2,2,2
17592,20592,6,1,0,1,2
17593,20593,6,3,3,3,3
17594,20594,6,3,3,3,3
17595,20595,6,4,3,4,4
17596,20596,6,2,2,2,2
17597,20597,6,2,1,2,1
17598,20598,6,3,3,3,3
17599,20599,6,2,2,2,3
17600,20600,6,3,4,4,4
17601,20601,6,3,2,3,3
17602,20602,6,1,1,1,1
17603,20603,6,3,3,3,3
17604,20604,6,3,3,3,3
17605,20605,6,4,3,4,3
17606,20606,6,2,1,2,2
17607,20607,6,0,0,0,1
17608,20608,6,1,3,2,3
17609,20609,6,2,2,2,2
17610,20610,6,3,3,3,3
17611,20611,6,3,3,3,4
17612,20612,6,3,4,4,4
17613,20613,6,3,3,3,2
17614,20614,6,1,1,1,1
17615,20615,6,1,1,1,0
17616,20616,6,1,1,1,1
17617,20617,6,2,3,2,2
17618,20618,6,0,0,0,0
17619,20619,6,3,3,3,3
17620,20620,6,2,2,2,2
17621,20621,6,3,3,3,3
17622,20622,6,2,3,3,2
17623,20623,6,2,2,2,3
17624,20624,6,2,3,3,3
17625,20625,6,3,2,3,3
17626,20626,6,3,1,2,2
17627,20627,6,3,3,3,3
17628,20628,6,2,2,2,2
17629,20629,6,2,1,2,1
17630,20630,6,2,2,2,2
17631,20631,6,1,1,1,0
17632,20632,6,1,1,1,1
17633,20633,6,3,2,3,3
17634,20634,6,2,2,2,3
17635,20635,6,3,2,3,4
17636,20636,6,3,2,3,3
17637,20637,6,2,2,2,3
17638,20638,6,3,4,4,4
17639,20639,6,3,2,3,3
17640,20640,6,3,3,3,3
17641,20641,6,2,3,3,3
17642,20642,6,3,3,3,3
17643,20643,6,3,3,3,3
17644,20644,6,3,3,3,3
17645,20645,6,2,1,2,2
17646,20646,6,3,2,3,3
17647,20647,6,4,4,4,4
17648,20648,6,2,1,2,2
17649,20649,6,3,3,3,3
17650,20650,6,1,2,2,2
17651,20651,6,4,3,4,4
17652,20652,6,2,1,2,2
17653,20653,6,2,2,2,2
17654,20654,6,3,3,3,3
17655,20655,6,2,3,3,3
17656,20656,6,2,2,2,3
17657,20657,6,1,0,1,2
17658,20658,6,3,3,3,3
17659,20659,6,0,0,0,1
17660,20660,6,2,2,2,3
17661,20661,6,3,4,4,4
17662,20662,6,1,2,2,2
17663,20663,6,2,1,2,3
17664,20664,6,2,3,3,3
17665,20665,6,2,1,2,1
17666,20666,6,3,3,3,3
17667,20667,6,3,2,3,3
17668,20668,6,2,3,3,3
17669,20669,6,3,2,3,2
17670,20670,6,2,3,3,3
17671,20671,6,3,3,3,3
17672,20672,6,2,1,2,2
17673,20673,6,3,3,3,4
17674,20674,6,3,2,3,2
17675,20675,6,1,1,1,1
17676,20676,6,2,2,2,2
17677,20677,6,4,4,4,4
17678,20678,6,2,1,2,1
17679,20679,6,3,3,3,4
17680,20680,6,2,2,2,3
17681,20681,6,2,2,1,2
17682,20682,6,1,2,2,2
17683,20683,6,3,4,4,4
17684,20684,6,1,2,1,1
17685,20685,6,2,3,3,3
17686,20686,6,4,4,4,4
17687,20687,6,2,3,3,3
17688,20688,6,1,2,2,3
17689,20689,6,2,2,2,3
17690,20690,6,3,4,4,3
17691,20691,6,1,3,3,3
17692,20692,6,4,4,4,4
17693,20693,6,3,2,3,3
17694,20694,6,3,3,3,4
17695,20695,6,3,3,3,4
17696,20696,6,2,2,2,3
17697,20697,6,3,3,3,3
17698,20698,6,3,3,3,3
17699,20699,6,3,2,3,3
17700,20700,6,4,4,4,4
17701,20701,6,2,2,2,3
17702,20702,6,1,1,1,1
17703,20703,6,4,4,4,3
17704,20704,6,3,4,4,4
17705,20705,6,4,4,4,4
17706,20706,6,0,0,0,1
17707,20707,6,4,3,4,4
17708,20708,6,2,3,3,3
17709,20709,6,1,2,2,2
17710,20710,6,2,2,2,2
17711,20711,6,2,2,2,3
17712,20712,6,2,3,3,3
17713,20713,6,4,3,4,4
17714,20714,6,2,2,2,2
17715,20715,6,3,2,3,3
17716,20716,6,3,3,3,3
17717,20717,6,1,1,1,1
17718,20718,6,3,3,3,3
17719,20719,6,3,3,3,3
17720,20720,6,3,2,3,3
17721,20721,6,3,3,3,4
17722,20722,6,0,0,0,1
17723,20723,6,3,3,3,2
17724,20724,6,3,4,4,4
17725,20725,6,1,1,1,1
17726,20726,6,4,3,4,4
17727,20727,6,4,3,4,3
17728,20728,6,3,3,3,2
17729,20729,6,3,3,3,2
17730,20730,6,1,1,1,1
17731,20731,6,3,2,3,3
17732,20732,6,3,3,3,3
17733,20733,6,2,3,3,2
17734,20734,6,2,3,3,3
17735,20735,6,2,2,2,2
17736,20736,6,4,4,4,4
17737,20737,6,3,3,3,3
17738,20738,6,3,3,3,4
17739,20739,6,2,3,3,3
17740,20740,6,4,3,4,4
17741,20741,6,0,0,0,0
17742,20742,6,3,2,3,3
17743,20743,6,1,3,1,2
17744,20744,6,4,4,4,4
17745,20745,6,2,2,2,3
17746,20746,6,2,1,2,2
17747,20747,6,2,1,2,2
17748,20748,6,2,2,2,2
17749,20749,6,1,1,1,1
17750,20750,6,1,1,1,1
17751,20751,6,2,2,2,2
17752,20752,6,1,2,2,2
17753,20753,6,2,2,2,2
17754,20754,6,3,2,3,2
17755,20755,6,2,2,2,1
17756,20756,6,3,3,3,3
17757,20757,6,2,3,3,3
17758,20758,6,2,2,2,2
17759,20759,6,2,2,2,2
17760,20760,6,1,2,2,0
17761,20761,6,3,3,3,3
17762,20762,6,1,2,2,2
17763,20763,6,1,2,2,1
17764,20764,6,3,3,3,2
17765,20765,6,1,2,2,2
17766,20766,6,3,4,4,3
17767,20767,6,2,2,2,2
17768,20768,6,2,3,3,3
17769,20769,6,1,2,2,2
17770,20770,6,2,2,2,2
17771,20771,6,4,4,3,3
17772,20772,6,3,3,3,3
17773,20773,6,3,3,3,4
17774,20774,6,1,1,1,2
17775,20775,6,3,4,4,4
17776,20776,6,1,1,1,1
17777,20777,6,2,2,2,2
17778,20778,6,4,4,4,4
17779,20779,6,2,2,2,3
17780,20780,6,1,1,1,1
17781,20781,6,2,2,2,2
17782,20782,6,1,2,2,2
17783,20783,6,0,0,1,1
17784,20784,6,3,3,3,4
17785,20785,6,2,2,2,2
17786,20786,6,3,3,3,3
17787,20787,6,2,3,3,3
17788,20788,6,3,3,3,3
17789,20789,6,2,1,2,2
17790,20790,6,2,3,3,2
17791,20791,6,2,2,2,2
17792,20792,6,3,3,3,3
17793,20793,6,3,3,3,3
17794,20794,6,2,2,2,2
17795,20795,6,2,2,2,1
17796,20796,6,2,1,2,2
17797,20797,6,4,3,4,3
17798,20798,6,2,2,2,2
17799,20799,6,2,1,2,3
17800,20800,6,2,2,2,2
17801,20801,6,3,3,3,3
17802,20802,6,4,4,4,4
17803,20803,6,2,2,2,2
17804,20804,6,1,1,1,2
17805,20805,6,2,2,2,2
17806,20806,6,3,4,4,4
17807,20807,6,2,2,2,2
17808,20808,6,2,2,2,1
17809,20809,6,3,3,3,2
17810,20810,6,3,4,4,3
17811,20811,6,1,2,2,2
17812,20812,6,2,2,2,2
17813,20813,6,3,3,3,3
17814,20814,6,3,3,3,4
17815,20815,6,3,3,3,4
17816,20816,6,3,3,3,3
17817,20817,6,2,1,2,1
17818,20818,6,2,3,3,2
17819,20819,6,1,1,1,1
17820,20820,6,3,3,3,3
17821,20821,6,3,4,4,3
17822,20822,6,3,3,3,3
17823,20823,6,1,2,2,1
17824,20824,6,2,3,3,1
17825,20825,6,0,0,0,1
17826,20826,6,2,1,2,2
17827,20827,6,2,2,2,1
17828,20828,6,1,1,1,0
17829,20829,6,2,1,2,2
17830,20830,6,2,2,2,2
17831,20831,6,4,4,4,3
17832,20832,6,3,3,3,4
17833,20833,6,2,2,2,3
20140,23140,7,10,9,19,22
20141,23141,7,6,12,18,16
20142,23142,7,8,8,16,17
20143,23143,7,11,12,23,24
20144,23144,7,8,8,16,15
20145,23145,7,11,11,22,21
20146,23146,7,1,7,8,9
20148,23148,7,4,3,7,11
20149,23149,7,8,12,20,21
20151,23151,7,9,6,15,16
20152,23152,7,7,8,15,19
20153,23153,7,6,8,14,12
20154,23154,7,4,4,8,10
20155,23155,7,5,5,10,9
20156,23156,7,12,11,23,22
20157,23157,7,8,9,17,12
20158,23158,7,4,8,12,13
20159,23159,7,12,12,24,22
20160,23160,7,9,9,18,15
20161,23161,7,8,4,12,12
20163,23163,7,9,8,17,21
20164,23164,7,8,7,15,16
20166,23166,7,9,10,19,18
20168,23168,7,6,6,12,13
20169,23169,7,9,7,16,17
20170,23170,7,4,4,8,7
20171,23171,7,9,12,21,22
20172,23172,7,9,6,15,19
20173,23173,7,7,9,16,16
20174,23174,7,7,9,16,19
20175,23175,7,4,5,9,12
20178,23178,7,8,4,12,15
20179,23179,7,8,12,20,17
20180,23180,7,12,8,20,19
20181,23181,7,8,11,19,18
20182,23182,7,8,4,12,9
20183,23183,7,3,4,7,9
20184,23184,7,12,12,24,24
20185,23185,7,4,8,12,8
20186,23186,7,6,8,14,15
20187,23187,7,8,8,16,17
20189,23189,7,9,8,17,14
20190,23190,7,0,3,3,6
20191,23191,7,3,2,5,10
20192,23192,7,5,8,13,17
20193,23193,7,4,4,8,10
20194,23194,7,11,10,21,19
20195,23195,7,9,9,18,23
20196,23196,7,6,5,11,12
20197,23197,7,8,8,16,10
20198,23198,7,12,12,24,24
20199,23199,7,6,8,14,16
20200,23200,7,7,5,12,17
20201,23201,7,3,5,8,9
20202,23202,7,11,12,23,22
20205,23205,7,7,6,13,14
20207,23207,7,5,8,13,14
20210,23210,7,8,9,17,15
20211,23211,7,12,12,24,24
20213,23213,7,12,8,20,20
20214,23214,7,8,5,13,12
20215,23215,7,5,6,11,17
20216,23216,7,6,6,12,9
20217,23217,7,8,7,15,16
20218,23218,7,8,6,14,18
20219,23219,7,8,9,17,15
20220,23220,7,8,9,17,15
20221,23221,7,5,11,16,10
20222,23222,7,8,8,16,15
20223,23223,7,6,4,10,10
20224,23224,7,6,8,14,14
20225,23225,7,9,9,18,17
20226,23226,7,3,4,7,9
20227,23227,7,6,10,16,21
20228,23228,7,7,5,12,9
20229,23229,7,11,10,21,22
20230,23230,7,6,7,13,16
20231,23231,7,11,9,20,19
20233,23233,7,9,8,17,14
20234,23234,7,7,8,15,16
20235,23235,7,8,9,17,16
20236,23236,7,5,6,11,13
20237,23237,7,7,9,16,14
20238,23238,7,4,4,8,5
20239,23239,7,8,8,16,18
20241,23241,7,8,9,17,14
20242,23242,7,9,9,18,21
20243,23243,7,10,10,20,18
20244,23244,7,10,8,18,21
20246,23246,7,8,8,16,13
20247,23247,7,6,8,14,17
20248,23248,7,6,8,14,15
20251,23251,7,9,8,17,17
20252,23252,7,6,8,14,13
20254,23254,7,8,8,16,15
20256,23256,7,12,9,21,17
20257,23257,7,6,4,10,16
20258,23258,7,8,12,20,17
20259,23259,7,8,8,16,18
20260,23260,7,7,8,15,14
20261,23261,7,12,12,24,23
20262,23262,7,12,9,21,21
20264,23264,7,8,8,16,20
20266,23266,7,8,8,16,13
20267,23267,7,8,8,16,15
20268,23268,7,8,7,15,19
20269,23269,7,12,12,24,23
20270,23270,7,10,9,19,16
20272,23272,7,7,6,13,13
20274,23274,7,12,8,20,18
20275,23275,7,8,11,19,17
20276,23276,7,8,8,16,12
20277,23277,7,0,0,0,2
20278,23278,7,8,9,17,19
20279,23279,7,11,10,21,17
20280,23280,7,10,8,18,18
20281,23281,7,9,6,15,16
20282,23282,7,11,10,21,18
20283,23283,7,10,12,22,19
20285,23285,7,12,11,23,20
20286,23286,7,9,9,18,16
20287,23287,7,5,4,9,13
20288,23288,7,6,6,12,12
20290,23290,7,8,7,15,19
20291,23291,7,10,8,18,18
20292,23292,7,12,11,23,23
20295,23295,7,6,6,12,15
20296,23296,7,8,6,14,13
20297,23297,7,7,6,13,17
20298,23298,7,12,12,24,25
20299,23299,7,8,6,14,14
20300,23300,7,12,10,22,18
20301,23301,7,6,5,11,9
20302,23302,7,4,7,11,11
20303,23303,7,8,8,16,16
20305,23305,7,10,10,20,16
20306,23306,7,8,8,16,14
20307,23307,7,8,9,17,15
